id,id.1,weight
11070,11070,1
11072,11072,1
11075,11075,1
11076,11076,1
11077,11077,1
11078,11078,1
11079,11079,1
11082,11082,1
11083,11083,1
11084,11084,1
11088,11088,1
11090,11090,1
11092,11092,1
11093,11093,1
11094,11094,1
11096,11096,1
11098,11098,1
11099,11099,1
11102,11102,1
11103,11103,1
11107,11107,1
11109,11109,1
11110,11110,1
11111,11111,1
11112,11112,1
11113,11113,1
11114,11114,1
11115,11115,1
11120,11120,1
11124,11124,1
11126,11126,1
11127,11127,1
11128,11128,1
11129,11129,1
11131,11131,1
11133,11133,1
11135,11135,1
11137,11137,1
11140,11140,1
11142,11142,1
11144,11144,1
11145,11145,1
11147,11147,1
11148,11148,1
11149,11149,1
11150,11150,1
11152,11152,1
11154,11154,1
11157,11157,1
11159,11159,1
11161,11161,1
11165,11165,1
11170,11170,1
11171,11171,1
11173,11173,1
11174,11174,1
11176,11176,1
11178,11178,1
11181,11181,1
11183,11183,1
11184,11184,1
11185,11185,1
11186,11186,1
11190,11190,1
11191,11191,1
11192,11192,1
11193,11193,1
11197,11197,1
11198,11198,1
11199,11199,1
11200,11200,1
11201,11201,1
11203,11203,1
11204,11204,1
11205,11205,1
11208,11208,1
11209,11209,1
11210,11210,1
11211,11211,1
11215,11215,1
11217,11217,1
11218,11218,1
11219,11219,1
11222,11222,1
11226,11226,1
11230,11230,1
11231,11231,1
11232,11232,1
11235,11235,1
11239,11239,1
11240,11240,1
11242,11242,1
11245,11245,1
11246,11246,1
11247,11247,1
11248,11248,1
11249,11249,1
11251,11251,1
11257,11257,1
11260,11260,1
11261,11261,1
11263,11263,1
11264,11264,1
11266,11266,1
11267,11267,1
11269,11269,1
11270,11270,1
11271,11271,1
11273,11273,1
11274,11274,1
11275,11275,1
11277,11277,1
11278,11278,1
11280,11280,1
11287,11287,1
11288,11288,1
11289,11289,1
11291,11291,1
11292,11292,1
11294,11294,1
11296,11296,1
11297,11297,1
11304,11304,1
11306,11306,1
11307,11307,1
11308,11308,1
11309,11309,1
11311,11311,1
11313,11313,1
11315,11315,1
11316,11316,1
11317,11317,1
11318,11318,1
11320,11320,1
11322,11322,1
11323,11323,1
11326,11326,1
11329,11329,1
11331,11331,1
11333,11333,1
11336,11336,1
11337,11337,1
11339,11339,1
11340,11340,1
11341,11341,1
11342,11342,1
11343,11343,1
11344,11344,1
11345,11345,1
11348,11348,1
11351,11351,1
11352,11352,1
11356,11356,1
11357,11357,1
11358,11358,1
11360,11360,1
11363,11363,1
11364,11364,1
11366,11366,1
11368,11368,1
11369,11369,1
11370,11370,1
11371,11371,1
11372,11372,1
11375,11375,1
11376,11376,1
11378,11378,1
11381,11381,1
11383,11383,1
11388,11388,1
11389,11389,1
11391,11391,1
11392,11392,1
11393,11393,1
11398,11398,1
11402,11402,1
11404,11404,1
11405,11405,1
11406,11406,1
11410,11410,1
11412,11412,1
11413,11413,1
11414,11414,1
11417,11417,1
11420,11420,1
11421,11421,1
11422,11422,1
11423,11423,1
11424,11424,1
11429,11429,1
11432,11432,1
11433,11433,1
11434,11434,1
11435,11435,1
11440,11440,1
11445,11445,1
11446,11446,1
11447,11447,1
11448,11448,1
11450,11450,1
11451,11451,1
11452,11452,1
11453,11453,1
11454,11454,1
11456,11456,1
11462,11462,1
11463,11463,1
11467,11467,1
11469,11469,1
11471,11471,1
11472,11472,1
11479,11479,1
11484,11484,1
11486,11486,1
11487,11487,1
11489,11489,1
11492,11492,1
11494,11494,1
11495,11495,1
11496,11496,1
11497,11497,1
11498,11498,1
11500,11500,1
11501,11501,1
11507,11507,1
11510,11510,1
11514,11514,1
11518,11518,1
11519,11519,1
11521,11521,1
11526,11526,1
11527,11527,1
11528,11528,1
11530,11530,1
11532,11532,1
11533,11533,1
11535,11535,1
11536,11536,1
11537,11537,1
11540,11540,1
11541,11541,1
11542,11542,1
11543,11543,1
11545,11545,1
11546,11546,1
11547,11547,1
11556,11556,1
11557,11557,1
11562,11562,1
11565,11565,1
11566,11566,1
11569,11569,1
11575,11575,1
11577,11577,1
11581,11581,1
11584,11584,1
11585,11585,1
11589,11589,1
11590,11590,1
11592,11592,1
11598,11598,1
11599,11599,1
11602,11602,1
11603,11603,1
11605,11605,1
11606,11606,1
11610,11610,1
11614,11614,1
11616,11616,1
11617,11617,1
11618,11618,1
11620,11620,1
11626,11626,1
11629,11629,1
11631,11631,1
11633,11633,1
11634,11634,1
11637,11637,1
11638,11638,1
11639,11639,1
11641,11641,1
11646,11646,1
11651,11651,1
11654,11654,1
11655,11655,1
11659,11659,1
11662,11662,1
11665,11665,1
11666,11666,1
11670,11670,1
11672,11672,1
11673,11673,1
11674,11674,1
11675,11675,1
11677,11677,1
11678,11678,1
11679,11679,1
11680,11680,1
11684,11684,1
11686,11686,1
11687,11687,1
11688,11688,1
11689,11689,1
11690,11690,1
11691,11691,1
11692,11692,1
11694,11694,1
11695,11695,1
11696,11696,1
11698,11698,1
11700,11700,1
11704,11704,1
11705,11705,1
11706,11706,1
11707,11707,1
11708,11708,1
11709,11709,1
11710,11710,1
11711,11711,1
11715,11715,1
11717,11717,1
11720,11720,1
11723,11723,1
11724,11724,1
11725,11725,1
11726,11726,1
11727,11727,1
11730,11730,1
11731,11731,1
11732,11732,1
11733,11733,1
11737,11737,1
11743,11743,1
11744,11744,1
11747,11747,1
11748,11748,1
11751,11751,1
11752,11752,1
11756,11756,1
11757,11757,1
11758,11758,1
11759,11759,1
11760,11760,1
11761,11761,1
11763,11763,1
11765,11765,1
11766,11766,1
11767,11767,1
11769,11769,1
11771,11771,1
11772,11772,1
11777,11777,1
11778,11778,1
11781,11781,1
11785,11785,1
11786,11786,1
11787,11787,1
11788,11788,1
11791,11791,1
11792,11792,1
11795,11795,1
11797,11797,1
11798,11798,1
11801,11801,1
11803,11803,1
11805,11805,1
11807,11807,1
11810,11810,1
11812,11812,1
11814,11814,1
11815,11815,1
11816,11816,1
11819,11819,1
11820,11820,1
11821,11821,1
11822,11822,1
11823,11823,1
11825,11825,1
11829,11829,1
11831,11831,1
11832,11832,1
11834,11834,1
11837,11837,1
11840,11840,1
11841,11841,1
11845,11845,1
11846,11846,1
11848,11848,1
11849,11849,1
11853,11853,1
11854,11854,1
11857,11857,1
11863,11863,1
11865,11865,1
11866,11866,1
11869,11869,1
11870,11870,1
11871,11871,1
11874,11874,1
11876,11876,1
11879,11879,1
11880,11880,1
11881,11881,1
11882,11882,1
11885,11885,1
11886,11886,1
11887,11887,1
11892,11892,1
11893,11893,1
11894,11894,1
11895,11895,1
11896,11896,1
11897,11897,1
11900,11900,1
11901,11901,1
11902,11902,1
11903,11903,1
11904,11904,1
11905,11905,1
11907,11907,1
11908,11908,1
11911,11911,1
11912,11912,1
11913,11913,1
11915,11915,1
11916,11916,1
11919,11919,1
11920,11920,1
11924,11924,1
11925,11925,1
11926,11926,1
11930,11930,1
11931,11931,1
11934,11934,1
11937,11937,1
11938,11938,1
11939,11939,1
11942,11942,1
11945,11945,1
11948,11948,1
11950,11950,1
11952,11952,1
11955,11955,1
11959,11959,1
11960,11960,1
11963,11963,1
11966,11966,1
11967,11967,1
11970,11970,1
11971,11971,1
11972,11972,1
11973,11973,1
11974,11974,1
11975,11975,1
11977,11977,1
11980,11980,1
11981,11981,1
11983,11983,1
11984,11984,1
11985,11985,1
11987,11987,1
11989,11989,1
11990,11990,1
11993,11993,1
11994,11994,1
11995,11995,1
11998,11998,1
12000,12000,1
12001,12001,1
12003,12003,1
12004,12004,1
12005,12005,1
12006,12006,1
12007,12007,1
12008,12008,1
12009,12009,1
12011,12011,1
12012,12012,1
12016,12016,1
12022,12022,1
12025,12025,1
12029,12029,1
12030,12030,1
12032,12032,1
12033,12033,1
12035,12035,1
12038,12038,1
12044,12044,1
12045,12045,1
12047,12047,1
12048,12048,1
12051,12051,1
12053,12053,1
12054,12054,1
12055,12055,1
12056,12056,1
12062,12062,1
12063,12063,1
12067,12067,1
12069,12069,1
12070,12070,1
12071,12071,1
12072,12072,1
12073,12073,1
12074,12074,1
12076,12076,1
12083,12083,1
12086,12086,1
12087,12087,1
12089,12089,1
12091,12091,1
12092,12092,1
12094,12094,1
12095,12095,1
12096,12096,1
12097,12097,1
12102,12102,1
12107,12107,1
12108,12108,1
12112,12112,1
12114,12114,1
12116,12116,1
12119,12119,1
12123,12123,1
12125,12125,1
12126,12126,1
12127,12127,1
12128,12128,1
12131,12131,1
12133,12133,1
12135,12135,1
12137,12137,1
12141,12141,1
12143,12143,1
12144,12144,1
12145,12145,1
12147,12147,1
12148,12148,1
12150,12150,1
12152,12152,1
12153,12153,1
12156,12156,1
12158,12158,1
12163,12163,1
12164,12164,1
12169,12169,1
12170,12170,1
12173,12173,1
12174,12174,1
12175,12175,1
12176,12176,1
12179,12179,1
12180,12180,1
12186,12186,1
12187,12187,1
12190,12190,1
12191,12191,1
12193,12193,1
12194,12194,1
12197,12197,1
12199,12199,1
12201,12201,1
12202,12202,1
12203,12203,1
12204,12204,1
12205,12205,1
12206,12206,1
12207,12207,1
12214,12214,1
12219,12219,1
12220,12220,1
12221,12221,1
12222,12222,1
12223,12223,1
12224,12224,1
12229,12229,1
12231,12231,1
12232,12232,1
12233,12233,1
12235,12235,1
12236,12236,1
12238,12238,1
12243,12243,1
12244,12244,1
12247,12247,1
12248,12248,1
12251,12251,1
12252,12252,1
12254,12254,1
12255,12255,1
12256,12256,1
12259,12259,1
12262,12262,1
12266,12266,1
12268,12268,1
12269,12269,1
12272,12272,1
12273,12273,1
12274,12274,1
12276,12276,1
12277,12277,1
12278,12278,1
12279,12279,1
12280,12280,1
12282,12282,1
12284,12284,1
12286,12286,1
12289,12289,1
12291,12291,1
12295,12295,1
12296,12296,1
12299,12299,1
12304,12304,1
12306,12306,1
12308,12308,1
12309,12309,1
12311,12311,1
12313,12313,1
12315,12315,1
12316,12316,1
12318,12318,1
12320,12320,1
12321,12321,1
12322,12322,1
12323,12323,1
12325,12325,1
12328,12328,1
12329,12329,1
12332,12332,1
12334,12334,1
12335,12335,1
12336,12336,1
12337,12337,1
12338,12338,1
12339,12339,1
12341,12341,1
12345,12345,1
12347,12347,1
12348,12348,1
12351,12351,1
12354,12354,1
12356,12356,1
12357,12357,1
12362,12362,1
12365,12365,1
12366,12366,1
12367,12367,1
12368,12368,1
12370,12370,1
12371,12371,1
12372,12372,1
12374,12374,1
12380,12380,1
12384,12384,1
12389,12389,1
12390,12390,1
12391,12391,1
12395,12395,1
12398,12398,1
12400,12400,1
12401,12401,1
12403,12403,1
12405,12405,1
12407,12407,1
12408,12408,1
12410,12410,1
12411,12411,1
12412,12412,1
12413,12413,1
12415,12415,1
12416,12416,1
12420,12420,1
12422,12422,1
12423,12423,1
12424,12424,1
12426,12426,1
12428,12428,1
12433,12433,1
12435,12435,1
12436,12436,1
12437,12437,1
12439,12439,1
12441,12441,1
12442,12442,1
12443,12443,1
12449,12449,1
12451,12451,1
12454,12454,1
12455,12455,1
12457,12457,1
12458,12458,1
12459,12459,1
12460,12460,1
12464,12464,1
12465,12465,1
12469,12469,1
12470,12470,1
12472,12472,1
12474,12474,1
12476,12476,1
12477,12477,1
12480,12480,1
12481,12481,1
12482,12482,1
12483,12483,1
12484,12484,1
12486,12486,1
12488,12488,1
12490,12490,1
12491,12491,1
12492,12492,1
12493,12493,1
12495,12495,1
12496,12496,1
12499,12499,1
12500,12500,1
12501,12501,1
12502,12502,1
12506,12506,1
12511,12511,1
12513,12513,1
12514,12514,1
12519,12519,1
12520,12520,1
12521,12521,1
12522,12522,1
12524,12524,1
12527,12527,1
12533,12533,1
12537,12537,1
12538,12538,1
12539,12539,1
12540,12540,1
12542,12542,1
12543,12543,1
12546,12546,1
12548,12548,1
12550,12550,1
12553,12553,1
12554,12554,1
12559,12559,1
12560,12560,1
12561,12561,1
12566,12566,1
12567,12567,1
12568,12568,1
12569,12569,1
12571,12571,1
12572,12572,1
12575,12575,1
12580,12580,1
12581,12581,1
12583,12583,1
12584,12584,1
12587,12587,1
12588,12588,1
12589,12589,1
12590,12590,1
12591,12591,1
12593,12593,1
12597,12597,1
12598,12598,1
12602,12602,1
12603,12603,1
12605,12605,1
12606,12606,1
12607,12607,1
12611,12611,1
12613,12613,1
12614,12614,1
12616,12616,1
12618,12618,1
12619,12619,1
12620,12620,1
12621,12621,1
12624,12624,1
12625,12625,1
12628,12628,1
12630,12630,1
12632,12632,1
12633,12633,1
12635,12635,1
12637,12637,1
12638,12638,1
12641,12641,1
12642,12642,1
12644,12644,1
12648,12648,1
12649,12649,1
12652,12652,1
12653,12653,1
12654,12654,1
12655,12655,1
12658,12658,1
12659,12659,1
12660,12660,1
12661,12661,1
12662,12662,1
12672,12672,1
12675,12675,1
12682,12682,1
12683,12683,1
12688,12688,1
12689,12689,1
12690,12690,1
12691,12691,1
12692,12692,1
12693,12693,1
12694,12694,1
12697,12697,1
12698,12698,1
12700,12700,1
12701,12701,1
12702,12702,1
12709,12709,1
12711,12711,1
12714,12714,1
12715,12715,1
12717,12717,1
12720,12720,1
12721,12721,1
12722,12722,1
12724,12724,1
12726,12726,1
12728,12728,1
12730,12730,1
12733,12733,1
12735,12735,1
12736,12736,1
12739,12739,1
12744,12744,1
12745,12745,1
12747,12747,1
12748,12748,1
12750,12750,1
12752,12752,1
12756,12756,1
12757,12757,1
12758,12758,1
12760,12760,1
12765,12765,1
12768,12768,1
12771,12771,1
12772,12772,1
12775,12775,1
12778,12778,1
12779,12779,1
12780,12780,1
12783,12783,1
12784,12784,1
12788,12788,1
12789,12789,1
12790,12790,1
12794,12794,1
12796,12796,1
12799,12799,1
12802,12802,1
12804,12804,1
12807,12807,1
12810,12810,1
12811,12811,1
12814,12814,1
12815,12815,1
12817,12817,1
12820,12820,1
12821,12821,1
12828,12828,1
12830,12830,1
12834,12834,1
12835,12835,1
12836,12836,1
12837,12837,1
12838,12838,1
12839,12839,1
12841,12841,1
12842,12842,1
12850,12850,1
12851,12851,1
12854,12854,1
12856,12856,1
12859,12859,1
12865,12865,1
12866,12866,1
12867,12867,1
12869,12869,1
12870,12870,1
12875,12875,1
12876,12876,1
12877,12877,1
12878,12878,1
12881,12881,1
12882,12882,1
12883,12883,1
12885,12885,1
12886,12886,1
12888,12888,1
12890,12890,1
12892,12892,1
12896,12896,1
12897,12897,1
12898,12898,1
12900,12900,1
12903,12903,1
12905,12905,1
12912,12912,1
12913,12913,1
12914,12914,1
12915,12915,1
12917,12917,1
12919,12919,1
12922,12922,1
12925,12925,1
12926,12926,1
12928,12928,1
12929,12929,1
12930,12930,1
12935,12935,1
12937,12937,1
12938,12938,1
12939,12939,1
12941,12941,1
12946,12946,1
12948,12948,1
12949,12949,1
12950,12950,1
12952,12952,1
12954,12954,1
12955,12955,1
12956,12956,1
12959,12959,1
12961,12961,1
12964,12964,1
12965,12965,1
12966,12966,1
12967,12967,1
12969,12969,1
12971,12971,1
12978,12978,1
12979,12979,1
12983,12983,1
12987,12987,1
12988,12988,1
12990,12990,1
12993,12993,1
12994,12994,1
12995,12995,1
12996,12996,1
12998,12998,1
13000,13000,1
13001,13001,1
13002,13002,1
13003,13003,1
13005,13005,1
13007,13007,1
13008,13008,1
13009,13009,1
13011,13011,1
13012,13012,1
13013,13013,1
13016,13016,1
13017,13017,1
13018,13018,1
13019,13019,1
13022,13022,1
13023,13023,1
13026,13026,1
13029,13029,1
13030,13030,1
13032,13032,1
13035,13035,1
13037,13037,1
13040,13040,1
13044,13044,1
13046,13046,1
13049,13049,1
13050,13050,1
13051,13051,1
13056,13056,1
13057,13057,1
13060,13060,1
13062,13062,1
13066,13066,1
13067,13067,1
13068,13068,1
13072,13072,1
13074,13074,1
13079,13079,1
13082,13082,1
13083,13083,1
13084,13084,1
13087,13087,1
13088,13088,1
13090,13090,1
13092,13092,1
13095,13095,1
13097,13097,1
13098,13098,1
13100,13100,1
13101,13101,1
13105,13105,1
13106,13106,1
13107,13107,1
13111,13111,1
13112,13112,1
13113,13113,1
13117,13117,1
13118,13118,1
13122,13122,1
13124,13124,1
13125,13125,1
13126,13126,1
13127,13127,1
13128,13128,1
13131,13131,1
13133,13133,1
13134,13134,1
13135,13135,1
13137,13137,1
13141,13141,1
13143,13143,1
13144,13144,1
13145,13145,1
13146,13146,1
13148,13148,1
13151,13151,1
13152,13152,1
13157,13157,1
13160,13160,1
13162,13162,1
13163,13163,1
13164,13164,1
13165,13165,1
13167,13167,1
13168,13168,1
13169,13169,1
13172,13172,1
13175,13175,1
13176,13176,1
13182,13182,1
13184,13184,1
13185,13185,1
13189,13189,1
13190,13190,1
13191,13191,1
13193,13193,1
13197,13197,1
13198,13198,1
13201,13201,1
13203,13203,1
13205,13205,1
13209,13209,1
13211,13211,1
13212,13212,1
13214,13214,1
13217,13217,1
13218,13218,1
13219,13219,1
13225,13225,1
13226,13226,1
13227,13227,1
13229,13229,1
13230,13230,1
13232,13232,1
13234,13234,1
13237,13237,1
13241,13241,1
13242,13242,1
13244,13244,1
13245,13245,1
13246,13246,1
13250,13250,1
13253,13253,1
13256,13256,1
13257,13257,1
13260,13260,1
13262,13262,1
13263,13263,1
13265,13265,1
13266,13266,1
13267,13267,1
13268,13268,1
13271,13271,1
13272,13272,1
13273,13273,1
13275,13275,1
13278,13278,1
13282,13282,1
13284,13284,1
13285,13285,1
13287,13287,1
13288,13288,1
13290,13290,1
13291,13291,1
13293,13293,1
13294,13294,1
13297,13297,1
13298,13298,1
13299,13299,1
13300,13300,1
13301,13301,1
13302,13302,1
13304,13304,1
13306,13306,1
13307,13307,1
13311,13311,1
13312,13312,1
13315,13315,1
13317,13317,1
13319,13319,1
13321,13321,1
13322,13322,1
13324,13324,1
13327,13327,1
13328,13328,1
13329,13329,1
13330,13330,1
13331,13331,1
13332,13332,1
13333,13333,1
13334,13334,1
13337,13337,1
13339,13339,1
13340,13340,1
13341,13341,1
13343,13343,1
13346,13346,1
13347,13347,1
13349,13349,1
13350,13350,1
13352,13352,1
13353,13353,1
13355,13355,1
13357,13357,1
13358,13358,1
13360,13360,1
13361,13361,1
13362,13362,1
13363,13363,1
13364,13364,1
13368,13368,1
13369,13369,1
13370,13370,1
13372,13372,1
13373,13373,1
13381,13381,1
13386,13386,1
13387,13387,1
13389,13389,1
13390,13390,1
13393,13393,1
13394,13394,1
13396,13396,1
13397,13397,1
13400,13400,1
13401,13401,1
13405,13405,1
13406,13406,1
13409,13409,1
13410,13410,1
13411,13411,1
13418,13418,1
13420,13420,1
13421,13421,1
13422,13422,1
13423,13423,1
13424,13424,1
13425,13425,1
13427,13427,1
13429,13429,1
13430,13430,1
13431,13431,1
13435,13435,1
13438,13438,1
13440,13440,1
13443,13443,1
13444,13444,1
13447,13447,1
13449,13449,1
13451,13451,1
13452,13452,1
13453,13453,1
13455,13455,1
13456,13456,1
13457,13457,1
13459,13459,1
13468,13468,1
13471,13471,1
13473,13473,1
13474,13474,1
13478,13478,1
13482,13482,1
13484,13484,1
13485,13485,1
13486,13486,1
13487,13487,1
13489,13489,1
13491,13491,1
13492,13492,1
13493,13493,1
13495,13495,1
13498,13498,1
13499,13499,1
13500,13500,1
13501,13501,1
13503,13503,1
13504,13504,1
13506,13506,1
13510,13510,1
13512,13512,1
13517,13517,1
13519,13519,1
13523,13523,1
13524,13524,1
13526,13526,1
13529,13529,1
13530,13530,1
13531,13531,1
13532,13532,1
13534,13534,1
13536,13536,1
13537,13537,1
13538,13538,1
13539,13539,1
13540,13540,1
13541,13541,1
13544,13544,1
13547,13547,1
13549,13549,1
13553,13553,1
13556,13556,1
13557,13557,1
13558,13558,1
13564,13564,1
13569,13569,1
13570,13570,1
13571,13571,1
13572,13572,1
13573,13573,1
13576,13576,1
13577,13577,1
13578,13578,1
13579,13579,1
13586,13586,1
13587,13587,1
13588,13588,1
13589,13589,1
13591,13591,1
13594,13594,1
13596,13596,1
13597,13597,1
13598,13598,1
13601,13601,1
13603,13603,1
13607,13607,1
13608,13608,1
13612,13612,1
13613,13613,1
13618,13618,1
13620,13620,1
13621,13621,1
13622,13622,1
13623,13623,1
13624,13624,1
13625,13625,1
13626,13626,1
13627,13627,1
13628,13628,1
13629,13629,1
13630,13630,1
13638,13638,1
13640,13640,1
13641,13641,1
13644,13644,1
13647,13647,1
13650,13650,1
13652,13652,1
13658,13658,1
13662,13662,1
13664,13664,1
13665,13665,1
13668,13668,1
13669,13669,1
13671,13671,1
13673,13673,1
13676,13676,1
13677,13677,1
13678,13678,1
13679,13679,1
13685,13685,1
13686,13686,1
13689,13689,1
13690,13690,1
13691,13691,1
13693,13693,1
13695,13695,1
13697,13697,1
13699,13699,1
13702,13702,1
13703,13703,1
13704,13704,1
13705,13705,1
13708,13708,1
13715,13715,1
13716,13716,1
13717,13717,1
13720,13720,1
13723,13723,1
13725,13725,1
13726,13726,1
13727,13727,1
13728,13728,1
13729,13729,1
13731,13731,1
13736,13736,1
13739,13739,1
13740,13740,1
13741,13741,1
13742,13742,1
13743,13743,1
13745,13745,1
13746,13746,1
13748,13748,1
13749,13749,1
13750,13750,1
13751,13751,1
13752,13752,1
13754,13754,1
13758,13758,1
13760,13760,1
13761,13761,1
13763,13763,1
13767,13767,1
13768,13768,1
13771,13771,1
13773,13773,1
13775,13775,1
13778,13778,1
13779,13779,1
13780,13780,1
13781,13781,1
13782,13782,1
13784,13784,1
13790,13790,1
13792,13792,1
13796,13796,1
13804,13804,1
13807,13807,1
13809,13809,1
13813,13813,1
13815,13815,1
13820,13820,1
13821,13821,1
13825,13825,1
13829,13829,1
13832,13832,1
13833,13833,1
13835,13835,1
13841,13841,1
13842,13842,1
13843,13843,1
13844,13844,1
13846,13846,1
13853,13853,1
13854,13854,1
13855,13855,1
13856,13856,1
13861,13861,1
13862,13862,1
13868,13868,1
13872,13872,1
13873,13873,1
13876,13876,1
13877,13877,1
13878,13878,1
13880,13880,1
13882,13882,1
13885,13885,1
13886,13886,1
13887,13887,1
13888,13888,1
13890,13890,1
13893,13893,1
13897,13897,1
13900,13900,1
13902,13902,1
13903,13903,1
13905,13905,1
13906,13906,1
13907,13907,1
13908,13908,1
13910,13910,1
13911,13911,1
13913,13913,1
13916,13916,1
13917,13917,1
13919,13919,1
13920,13920,1
13921,13921,1
13922,13922,1
13923,13923,1
13924,13924,1
13925,13925,1
13927,13927,1
13933,13933,1
13934,13934,1
13938,13938,1
13941,13941,1
13943,13943,1
13944,13944,1
13946,13946,1
13949,13949,1
13950,13950,1
13952,13952,1
13954,13954,1
13959,13959,1
13961,13961,1
13962,13962,1
13964,13964,1
13966,13966,1
13968,13968,1
13970,13970,1
13973,13973,1
13974,13974,1
13976,13976,1
13977,13977,1
13978,13978,1
13984,13984,1
13985,13985,1
13986,13986,1
13988,13988,1
13990,13990,1
13992,13992,1
13996,13996,1
14001,14001,1
14002,14002,1
14004,14004,1
14005,14005,1
14006,14006,1
14012,14012,1
14013,14013,1
14018,14018,1
14021,14021,1
14022,14022,1
14023,14023,1
14024,14024,1
14025,14025,1
14028,14028,1
14029,14029,1
14032,14032,1
14033,14033,1
14034,14034,1
14036,14036,1
14039,14039,1
14041,14041,1
14044,14044,1
14046,14046,1
14047,14047,1
14048,14048,1
14050,14050,1
14052,14052,1
14056,14056,1
14058,14058,1
14059,14059,1
14061,14061,1
14062,14062,1
14064,14064,1
14065,14065,1
14066,14066,1
14068,14068,1
14069,14069,1
14071,14071,1
14073,14073,1
14074,14074,1
14080,14080,1
14082,14082,1
14083,14083,1
14084,14084,1
14087,14087,1
14088,14088,1
14090,14090,1
14092,14092,1
14093,14093,1
14094,14094,1
14096,14096,1
14098,14098,1
14099,14099,1
14101,14101,1
14102,14102,1
14104,14104,1
14105,14105,1
14108,14108,1
14110,14110,1
14111,14111,1
14114,14114,1
14118,14118,1
14119,14119,1
14123,14123,1
14125,14125,1
14130,14130,1
14131,14131,1
14134,14134,1
14137,14137,1
14138,14138,1
14139,14139,1
14140,14140,1
14141,14141,1
14142,14142,1
14143,14143,1
14146,14146,1
14151,14151,1
14152,14152,1
14154,14154,1
14156,14156,1
14157,14157,1
14160,14160,1
14162,14162,1
14163,14163,1
14165,14165,1
14166,14166,1
14170,14170,1
14171,14171,1
14174,14174,1
14175,14175,1
14178,14178,1
14179,14179,1
14181,14181,1
14182,14182,1
14184,14184,1
14186,14186,1
14189,14189,1
14191,14191,1
14192,14192,1
14195,14195,1
14197,14197,1
14199,14199,1
14202,14202,1
14209,14209,1
14210,14210,1
14211,14211,1
14215,14215,1
14218,14218,1
14219,14219,1
14220,14220,1
14221,14221,1
14223,14223,1
14224,14224,1
14225,14225,1
14228,14228,1
14229,14229,1
14231,14231,1
14234,14234,1
14235,14235,1
14236,14236,1
14237,14237,1
14238,14238,1
14239,14239,1
14241,14241,1
14243,14243,1
14244,14244,1
14245,14245,1
14246,14246,1
14247,14247,1
14251,14251,1
14256,14256,1
14258,14258,1
14259,14259,1
14261,14261,1
14262,14262,1
14264,14264,1
14267,14267,1
14269,14269,1
14270,14270,1
14272,14272,1
14273,14273,1
14274,14274,1
14278,14278,1
14279,14279,1
14280,14280,1
14281,14281,1
14282,14282,1
14283,14283,1
14286,14286,1
14289,14289,1
14290,14290,1
14291,14291,1
14293,14293,1
14296,14296,1
14298,14298,1
14299,14299,1
14302,14302,1
14304,14304,1
14305,14305,1
14306,14306,1
14307,14307,1
14310,14310,1
14312,14312,1
14314,14314,1
14317,14317,1
14318,14318,1
14322,14322,1
14323,14323,1
14328,14328,1
14330,14330,1
14332,14332,1
14333,14333,1
14335,14335,1
14336,14336,1
14337,14337,1
14340,14340,1
14343,14343,1
14345,14345,1
14346,14346,1
14350,14350,1
14351,14351,1
14353,14353,1
14354,14354,1
14355,14355,1
14356,14356,1
14359,14359,1
14360,14360,1
14363,14363,1
14365,14365,1
14366,14366,1
14367,14367,1
14368,14368,1
14370,14370,1
14371,14371,1
14373,14373,1
14375,14375,1
14377,14377,1
14378,14378,1
14380,14380,1
14383,14383,1
14384,14384,1
14389,14389,1
14394,14394,1
14396,14396,1
14398,14398,1
14399,14399,1
14402,14402,1
14403,14403,1
14405,14405,1
14407,14407,1
14413,14413,1
14416,14416,1
14418,14418,1
14420,14420,1
14422,14422,1
14424,14424,1
14425,14425,1
14428,14428,1
14429,14429,1
14430,14430,1
14431,14431,1
14432,14432,1
14434,14434,1
14435,14435,1
14436,14436,1
14437,14437,1
14443,14443,1
14444,14444,1
14448,14448,1
14449,14449,1
14451,14451,1
14452,14452,1
14454,14454,1
14456,14456,1
14457,14457,1
14460,14460,1
14461,14461,1
14463,14463,1
14464,14464,1
14465,14465,1
14466,14466,1
14469,14469,1
14470,14470,1
14473,14473,1
14474,14474,1
14477,14477,1
14478,14478,1
14479,14479,1
14481,14481,1
14483,14483,1
14488,14488,1
14491,14491,1
14494,14494,1
14495,14495,1
14496,14496,1
14499,14499,1
14502,14502,1
14504,14504,1
14508,14508,1
14509,14509,1
14510,14510,1
14511,14511,1
14513,14513,1
14517,14517,1
14518,14518,1
14519,14519,1
14523,14523,1
14524,14524,1
14526,14526,1
14527,14527,1
14528,14528,1
14529,14529,1
14531,14531,1
14533,14533,1
14537,14537,1
14538,14538,1
14541,14541,1
14542,14542,1
14545,14545,1
14546,14546,1
14548,14548,1
14549,14549,1
14550,14550,1
14551,14551,1
14554,14554,1
14555,14555,1
14556,14556,1
14558,14558,1
14560,14560,1
14562,14562,1
14563,14563,1
14564,14564,1
14565,14565,1
14569,14569,1
14570,14570,1
14571,14571,1
14575,14575,1
14576,14576,1
14577,14577,1
14578,14578,1
14579,14579,1
14582,14582,1
14584,14584,1
14587,14587,1
14588,14588,1
14589,14589,1
14592,14592,1
14593,14593,1
14595,14595,1
14596,14596,1
14597,14597,1
14599,14599,1
14602,14602,1
14603,14603,1
14604,14604,1
