id,id
596343,334610
596343,334833
596343,674162
596343,674149
596343,95475
596343,472857
596343,674642
596343,596300
596343,595997
596344,21049
596345,596367
596345,594785
596345,595784
596345,595867
596345,596020
596345,595666
596345,594633
596345,594677
596345,596049
596345,20330
596346,674999
596346,96405
596346,595066
596346,595316
596346,594941
596346,596102
596346,595794
596346,675019
596347,596035
596347,673956
596347,595044
596350,472857
596350,594422
596350,674572
596353,595093
596353,96153
596353,596178
596354,334610
596354,595066
596354,472857
596354,595058
596354,336045
596354,596024
596354,595975
596354,596313
596354,596095
596354,596320
596354,596322
596354,595955
596354,334433
596354,334833
596355,596203
596356,674162
596358,594546
596358,96074
596358,596132
596358,596214
596358,596062
596358,596085
596358,594446
596358,594645
596358,20090
596359,594872
596359,674162
596359,595066
596359,674385
596359,594767
596359,596323
596359,594639
596359,595106
596359,95883
596359,595842
596359,594692
596359,675121
596359,675095
596359,675097
596359,675074
596359,674572
596360,596246
596360,596375
596361,96155
596361,596306
596362,96105
596362,594377
596363,472858
596363,335039
596364,594605
596364,595066
596364,95829
596364,595805
596364,594767
596364,596205
596364,594422
596364,596054
596364,675121
596364,675074
596364,675164
596365,472549
596367,594546
596367,334610
596367,596020
596367,594767
596367,596280
596367,596320
596367,596203
596367,594633
596367,595871
596367,594425
596367,594677
596367,594422
596367,95084
596367,595106
596368,336083
596368,595093
596368,335234
596368,335998
596368,335668
596368,594581
596368,675047
596369,596195
596369,595712
596370,674999
596370,472950
596370,641964
596370,595066
596370,674642
596370,96326
596370,595621
596370,473620
596370,473661
596370,673996
596370,594494
596370,673983
596370,595858
596370,675196
596370,675044
596370,675155
596371,596024
596371,595551
596372,594827
596372,594885
596372,596035
596372,596043
596372,95541
596372,596090
596372,95171
596374,594949
596374,472911
596374,595552
596374,596013
596374,596037
596374,95797
596374,674972
596374,472574
596374,473057
596375,96432
596375,594896
596375,96105
596375,596213
596375,596086
596375,595266
596376,595261
596376,595423
596378,600148
596379,595341
596379,595975
596379,596283
596379,596086
596379,595551
596379,595154
596379,95666
596379,595266
596379,594807
596379,595838
596379,595161
596379,596049
596379,95211
596379,595163
596380,95566
596381,514954
596382,596310
596382,595479
596383,594544
596383,595873
596383,595813
596383,595671
596384,472343
596384,644128
596384,643265
596384,473635
596384,473577
596384,335782
596385,596205
596385,596147
596385,595874
596385,95840
596386,594518
596386,595200
596386,95907
596386,595122
596386,595551
596386,595415
596386,20081
596387,334610
596387,472857
596387,595557
596387,595621
596387,596313
596387,336192
596387,595512
596387,334833
596389,594496
596389,595120
596389,96007
596389,595869
596389,596092
596389,596090
596389,595440
596389,595266
596389,674168
596390,21473
596391,596433
596391,595200
596391,95616
596391,595341
596391,595863
596391,596024
596391,95892
596391,595975
596391,595021
596391,473527
596391,595992
596391,595551
596391,595154
596391,595266
596391,595911
596391,594807
596391,595343
596391,595161
596391,95211
596391,595159
596392,472591
596392,472585
596393,596340
596393,596164
596394,594808
596394,596077
596395,595624
596395,595994
596395,595621
596395,596181
596395,595551
596395,595628
596395,595879
596396,595271
596397,594860
596397,595200
596397,335311
596397,96007
596397,596024
596397,95907
596397,596026
596397,595621
596397,595551
596397,595266
596397,334767
596397,595838
596398,594605
596398,642522
596398,598903
596398,597946
596398,96195
596398,596190
596398,594506
596398,642356
596398,95087
596398,643243
596398,600153
596399,594477
596399,595754
596399,595044
596399,472529
596399,334433
596399,334833
596401,596401
596401,595489
596401,595266
596401,594807
596401,595414
596403,594528
596403,594999
596403,595054
596403,595200
596403,595578
596403,96327
596403,96007
596403,95907
596403,595386
596403,595551
596403,595266
596403,595838
596403,595163
596405,596107
596406,594546
596406,96074
596406,596005
596406,595645
596407,596013
596407,674618
596407,14159
596407,107600
596408,334610
596408,595066
596408,472857
596408,95840
596409,594941
596409,594992
596409,19873
596409,595161
596409,596049
596409,595999
596409,595159
596409,20199
596411,674180
596413,472858
596413,596221
596413,596320
596413,335858
596414,334719
596414,335858
596415,673664
596416,595019
596416,595160
596416,595058
596416,595515
596416,95583
596416,594449
596416,595658
596416,595929
596416,594595
596416,595442
596416,595266
596416,595671
596416,594887
596417,334610
596417,472857
596417,595148
596417,595200
596417,674385
596417,595515
596417,596224
596417,336192
596417,596320
596417,595955
596417,595551
596417,674668
596417,595699
596417,594509
596417,674572
596417,334833
596418,96331
596418,674885
596420,95178
596420,594792
596420,674080
596420,674162
596420,595431
596420,673876
596420,595621
596420,96233
596420,96034
596420,596117
596420,596223
596420,598292
596420,95840
596420,595541
596420,673792
596420,594488
596421,596042
596421,594556
596421,107593
596422,95840
596424,595805
596424,595202
596424,595813
596424,594453
596425,95927
596426,594591
596426,674162
596426,595066
596426,472738
596426,596162
596426,673721
596426,595541
596427,595052
596427,595341
596427,595975
596427,596086
596427,596323
596427,596181
596427,595551
596427,595154
596427,595911
596427,674857
596427,595414
596427,95298
596428,595805
596428,595048
596428,596203
596428,595813
596428,594453
596429,21409
596431,595268
596432,673664
596432,595408
596432,643540
596432,595845
596432,595037
596432,674558
596432,675100
596432,675430
596433,673999
596433,596391
596433,595200
596433,95616
596433,595341
596433,96007
596433,596024
596433,595975
596433,595021
596433,596283
596433,595992
596433,595551
596433,595154
596433,595266
596433,594807
596433,595343
596433,595161
596433,596054
596433,95211
596433,595159
596434,96435
596434,595859
596434,595765
596434,596151
596437,596023
596437,596035
596437,596068
596437,595433
596437,595900
596437,21025
596437,20405
596439,594528
596439,595200
596439,595727
596439,96301
596439,96007
596439,596024
596439,595975
596439,595021
596439,594639
596439,596054
596439,595701
596440,595341
596440,596024
596440,95583
596440,595658
596440,594595
596440,595161
596440,95211
596440,595159
596443,594996
596443,96007
596443,674191
596443,334985
596443,594795
596443,595705
596444,473073
596444,674149
596444,472857
596444,595201
596444,674385
596444,95621
596444,595975
596444,674314
596444,595106
596444,674316
596446,595091
596446,388933
596446,596035
596446,675044
596447,334939
596447,595968
596447,596217
596447,596321
596447,335990
596447,334985
596448,96206
596448,96074
596448,596225
596448,596124
596448,596005
596448,594446
596448,594645
596448,594533
596448,595671
596448,594444
596449,472505
596449,15841
596449,596053
596449,674362
596452,594885
596452,596024
596452,95907
596452,596312
596453,594517
596453,595200
596453,596009
596453,596211
596453,595098
596453,95467
596453,595159
596453,95473
596453,20430
596453,21681
596454,594517
596454,594518
596454,595092
596454,595551
596454,595080
596454,95585
596454,95467
596454,95473
596455,596214
596455,594446
596455,595538
596456,674408
596456,673714
596456,95984
596458,599060
596458,96029
596459,96397
596459,595120
596459,595578
596459,335809
596459,595839
596459,472396
596459,595975
596459,596104
596459,335782
596459,674168
596459,674316
596460,594547
596460,595093
596460,334701
596460,514954
596461,674999
596461,673999
596461,674162
596461,674823
596461,596199
596461,596138
596461,674649
596461,674920
596461,673983
596461,595842
596461,594692
596461,675097
596461,675090
596462,595200
596462,595341
596462,595979
596462,96007
596462,596024
596462,595386
596462,595551
596462,595154
596462,595266
596462,595161
596462,595576
596462,95211
596462,595159
596462,20132
596463,20723
596464,594637
596464,595890
596465,596326
596466,96432
596466,594377
596467,595160
596468,674165
596468,335039
596468,597946
596468,598292
596468,334849
596468,674489
596469,594544
596469,594546
596469,334610
596469,596024
596469,96257
596469,96148
596469,96074
596469,596320
596469,596062
596469,594740
596469,595348
596469,595414
596470,643994
596470,642599
596470,95664
596473,596220
596476,95069
596476,594546
596476,674165
596476,595668
596476,595753
596476,595859
596476,96074
596476,596215
596476,95051
596477,596011
596477,20191
596478,674999
596478,675090
596496,334610
596496,594744
596496,472857
596496,595515
596496,597946
596496,596313
596496,596133
596496,596136
596496,336192
596496,596320
596496,595955
596496,594627
596496,594887
596496,334833
596497,596087
596497,336096
596497,473181
596497,595119
596497,594795
596497,514954
596498,674524
596498,643182
596498,674363
596498,96300
596498,96267
596498,596303
596498,596310
596498,596183
596498,596073
596498,594494
596498,594746
596498,673799
596498,675340
596499,596310
596499,594492
596501,595266
596501,595911
596501,594883
596501,514954
596502,674997
596503,472591
596503,473033
596503,472575
596503,472585
596503,595093
596503,595733
596503,334732
596503,334496
596503,472377
596503,472567
596504,472591
596504,594477
596504,594730
596504,472575
596504,594949
596504,594941
596504,596147
596504,334732
596504,472567
596505,472591
596505,595093
596505,595985
334415,389175
334415,335084
334415,335503
334415,387747
334420,336037
334433,335683
334433,336056
334433,334833
334436,642585
334436,335745
334439,595733
334439,472585
334439,595731
334439,594499
334439,335016
334439,335445
334439,472356
334439,21159
334445,335914
334457,335530
334457,335018
334457,335933
334457,335951
334469,472612
334469,473538
334469,334466
334474,472412
334496,472343
334501,596035
334502,472857
334505,334493
334510,472616
334515,514954
334521,643714
334538,674642
334548,335807
334548,335607
334567,334569
334567,95795
334568,595044
334568,334502
334568,334585
334568,517520
334569,95795
334571,335150
334571,95795
334571,335039
334585,595300
334605,334936
334610,595066
334610,334833
334616,472545
334616,335503
334631,335105
334637,334641
334653,473538
334653,472529
334653,335481
334660,335858
334677,594827
334677,334719
334677,335542
334689,335084
334690,595708
334690,595950
334690,95245
334691,472771
334693,335667
334693,335683
334701,335851
334708,335782
334708,334474
334708,335858
334708,515508
334709,334833
334709,472624
334709,334970
334709,335149
334709,335039
334712,335270
334712,335633
334719,594827
334733,334732
334746,516220
334767,335311
334767,514954
334774,335245
334778,335503
334778,334415
334782,390473
334785,334784
334805,595733
334805,472575
334805,472585
334806,472696
334812,334719
334812,335858
334813,472393
334813,473084
334813,334496
334813,335808
334813,472377
334813,335858
334825,596035
334827,516444
334827,334466
334833,594380
334833,594744
334833,95457
334844,472412
334844,472623
334849,596035
334849,95841
334849,673876
334849,673929
334849,95245
334849,594790
334849,108388
334859,596035
334859,594892
334861,472658
334868,594929
334868,514954
334878,516444
334879,334660
334879,335809
334894,336046
334894,334844
334894,334493
334896,334887
334904,472814
334904,597946
334904,641830
334932,594517
334932,20513
334943,301414
334943,334666
334944,20630
334952,334528
334953,473352
334957,595985
334957,595013
334972,334971
334972,335992
334976,472623
334976,334466
334985,595705
334998,334466
334998,335858
334998,20154
335002,389939
335011,334466
335022,334809
335026,472516
335031,595200
335031,596024
335031,595386
335031,595092
335031,596026
335031,595726
335031,595551
335031,595619
335036,334936
335039,334833
335039,595297
335039,472357
335039,472529
335039,334970
335039,335858
335039,596015
335043,472575
335051,389175
335075,107390
335089,472752
335094,334727
335103,595800
335103,596023
335103,594459
335103,514954
335106,472412
335106,334844
335106,472454
335106,334493
335108,335958
335108,335309
335132,334466
335132,335768
335134,472377
335134,334496
335134,334691
335134,472577
335134,335134
335136,335914
335136,335134
335136,334524
335149,472343
335149,388498
335149,472814
335150,595522
335163,473310
335163,334968
335173,335315
335176,335084
335176,389177
335177,595301
335195,335914
335195,336068
335199,515705
335210,473205
335221,334732
335221,335334
335222,595275
335222,514954
335224,95104
335224,642585
335224,95652
335224,300041
335234,335998
335234,335668
335239,472943
335239,472796
335241,515705
335245,335084
335248,472612
335270,594621
335277,335150
335277,334570
335280,516444
335280,334784
335283,334833
335285,595093
335285,595907
335285,472575
335285,388933
335285,472356
335285,334731
335285,472585
335285,515365
335285,472656
335285,472567
335285,473034
335287,390369
335309,594514
335309,335309
335311,595844
335311,595093
335311,20568
335311,514954
335415,473150
335415,642599
335415,473532
335445,595731
335445,514954
335449,334708
335449,595522
335451,335503
335469,334936
335474,595300
335474,21435
335481,473538
335493,20423
335505,334809
335515,472601
335517,335900
335526,335611
335540,472814
335540,334904
335542,594827
335542,95171
335542,334719
335542,335858
335560,335558
335561,334528
335561,336056
335561,336062
335562,335951
335563,335196
335563,335992
335564,21242
335577,595093
335577,472612
335594,334528
335599,336014
335599,335503
335599,335809
335607,335807
335613,335611
335628,334708
335633,594623
335633,335270
335659,472545
335661,516444
335661,335998
335667,595723
335667,334693
335670,596015
335670,95245
335684,598997
335684,473499
335691,335691
335694,335160
335694,335694
335696,517324
597871,598682
597871,642836
335728,335084
335728,387747
597872,598069
335730,335084
335730,335728
335730,387747
335731,472612
335731,472357
335731,598292
335731,335731
335731,335808
335731,335858
335731,336091
335731,473536
597874,598498
597874,643084
597874,599131
597874,599150
597874,643106
597874,643161
597878,299738
597878,598706
597878,598681
597878,301098
597879,515365
597879,598860
597879,599406
597879,473228
597879,600010
597879,598479
597879,597946
597879,643553
597879,597928
597879,643552
597880,597940
597880,642037
597880,598136
597880,642312
597880,642498
597880,598759
597880,1065142
597880,642196
597880,643736
597880,600010
597881,598017
597881,598177
597881,301414
597882,641944
597882,642556
597882,598791
597882,643157
597882,300599
597882,643584
335741,595726
597883,642433
597883,598248
597885,642004
597885,642398
597885,642542
597885,598717
597885,642869
597885,599935
597887,673887
597887,598697
597887,642702
597887,643121
597887,1065254
597887,643265
597890,95488
597890,599600
597890,642922
597890,642475
597890,598787
597890,599652
597890,300486
597890,643698
597890,598136
597891,1064642
597891,641798
597891,598808
597891,599610
597894,599643
597894,599429
335755,472612
335755,473536
335755,335248
597898,642221
597898,598602
597898,642599
597898,598997
597898,643636
597898,473374
597898,643994
597898,301535
597898,642771
597900,598298
597900,599699
597901,643300
597903,599244
597903,598476
597903,599885
597903,598349
597903,598793
597903,598850
597903,598929
597903,642265
597903,643894
597903,599248
597903,599627
597903,598983
597903,599872
597903,598917
597905,597951
597905,599144
597905,599627
597905,598355
597905,643517
597905,642862
597905,642703
597905,642426
597905,95863
597905,599287
597905,598741
597905,598513
597905,598916
597905,598797
597905,599225
597906,598851
597906,597947
597906,597951
597906,598328
597906,598333
597906,642303
597906,642583
597906,300056
597906,598831
597906,598929
597906,599540
597906,641868
597906,641777
597906,642218
597906,598322
597906,642647
597906,642846
597906,643254
335764,334690
335766,334887
335768,334466
597907,598349
597907,673999
597907,642589
597907,598784
597907,599442
597907,598747
597907,599248
597908,598333
597908,597951
597908,598850
597908,598929
597908,599627
597908,642583
597908,642845
597908,598983
597908,1065599
597908,599872
597908,598930
597908,598916
597908,597905
597908,472485
597908,598666
597908,642981
597909,598983
597909,1065599
597909,597995
597909,597908
335773,334513
335773,335771
597910,642866
597910,642548
597910,643568
597910,643341
597910,95234
597911,597978
597911,641830
597911,598602
597911,598763
597911,642862
597911,599650
597911,643517
597911,597910
597911,598136
597911,642221
597911,598513
597911,642866
597911,599287
597912,598362
597912,598363
597913,641882
597913,598121
597913,642328
597913,598823
597913,599213
597913,643611
597914,598447
597914,598212
597914,598349
597914,598850
597914,598929
597914,643821
597914,642949
597914,642311
597914,599248
597914,643036
597914,598983
597914,599872
597914,1064863
597917,1065522
597917,642898
597917,642899
597917,641867
597917,299997
597917,642858
597917,300319
597917,642081
597917,299357
597917,599433
597917,598345
597917,1065799
597917,643828
597917,643552
597918,641777
597918,642303
597918,597960
335782,595522
597920,642022
597920,642025
597920,598255
597920,642113
597920,598927
597920,643149
597920,643492
597920,643876
597920,643051
597921,597933
597921,299397
597921,300096
597921,300268
597921,641981
597921,643095
597921,300596
597922,1064567
597922,642328
597922,642338
597922,642233
597922,642189
597922,598492
597922,642546
597922,643531
335786,389177
335786,335787
335787,389885
597923,642447
597923,598957
597923,598961
597923,643597
597923,599629
597923,1065252
597924,599336
597924,598613
597924,643475
597924,641860
597924,598630
597924,598989
597924,643237
597924,599784
597924,644051
597927,599336
597927,597924
597927,599496
597927,642616
597927,674115
597927,598394
597927,643237
597928,641777
597928,642303
597929,641849
597929,299396
597929,598385
597929,598427
597929,300807
597929,643786
597930,599568
597930,598805
597930,300056
597930,642303
597930,597960
597930,598214
597931,641851
597931,597935
597931,642659
597931,643917
597932,642473
597932,643109
597932,599827
597933,597931
597933,598261
597933,599140
597934,597964
597934,472680
597934,643749
597934,473369
597934,599937
597935,641851
597935,642659
597936,641779
597936,597946
597937,597921
597937,597931
597937,597933
597937,387767
597937,598241
597937,599035
597937,599204
597938,545920
597938,598069
597938,641944
597938,299459
597938,598223
597938,598438
597938,1064851
597938,299828
597938,299857
597938,598891
597938,599004
597938,599140
597938,599426
597938,599525
597938,599664
597938,643615
597938,301065
597938,599914
597938,299336
597939,598355
597939,642583
597939,598983
597939,599225
597939,599387
597939,599522
597939,599287
597939,599493
597939,643517
597941,598081
597941,642403
597941,642580
597941,598710
597941,598857
597941,598913
597941,642903
597941,599432
597941,597941
335805,335951
597945,597941
597945,299298
597945,641866
597945,598857
597945,598913
335808,598292
335809,335808
335809,335858
597946,641779
597946,643232
597946,390953
597947,641868
597947,597951
597947,1064719
597947,598333
597947,642309
597947,598747
597947,598793
597947,598851
597947,642846
597947,599493
597947,599627
597947,599889
597949,597951
597949,642583
597949,599493
597950,597966
597950,598302
597950,643051
597951,597949
597951,597953
597951,598355
597951,598669
597951,598747
597951,642583
597951,598851
597951,642703
597951,599225
597951,300748
597951,599493
597951,599627
597951,597951
597952,598798
597952,643003
597952,594882
597953,641799
597953,299361
597953,642016
597953,598136
597953,598355
597953,642475
597953,642550
597953,598787
597953,642703
597953,599225
597953,643517
597953,599493
597953,599551
597953,599627
597953,599841
597953,643698
597953,599868
597953,597953
597956,598770
597957,598929
597957,599994
597957,299694
597957,642563
597957,642702
597957,643121
597957,643522
597957,300902
597957,643886
597957,599627
597959,599060
597959,642037
597959,642312
597959,598787
597959,598136
597959,95897
597960,599568
597960,300056
597960,641830
597960,641867
597960,642303
597960,599406
597960,641777
597960,643824
597960,643624
597961,599358
597961,643321
597961,643428
597961,643637
597961,599921
597962,597970
597962,515177
597962,598592
597962,599480
597962,598771
597962,674162
597962,597946
597962,673999
597962,599074
597963,597965
597963,642037
597963,642176
597963,598265
597963,598325
597963,598670
597963,300902
597963,599834
597964,641779
597964,1064657
597964,642516
597964,643104
597964,643714
597964,643749
597964,598755
597965,597921
597965,641849
597965,299307
597965,642189
597965,642544
597965,598781
597965,598823
597965,599208
597965,599733
597965,599845
597965,599627
597965,642251
597965,642307
597965,299694
597965,598355
597965,300902
597965,642446
597965,301544
597965,642038
597966,598302
597966,599807
597967,1064891
597967,95568
597967,300708
597968,472680
597968,597964
597968,597934
597970,334833
597971,1064640
597973,597971
597974,597940
597974,642585
597974,598759
597974,642196
597974,301453
597974,600010
597976,597946
597976,641830
597976,598136
597976,598017
597976,299494
597976,642513
597976,598787
597976,599002
597976,599650
597976,599619
597976,643691
597976,643698
597976,301414
597977,641967
597977,299459
597977,642294
597977,299764
597977,599004
597977,300333
597977,599036
597977,642984
335838,334699
597978,597974
597978,597940
597978,472596
597978,598602
597978,642599
597978,598759
597978,642938
597978,642196
597978,598997
597978,301453
597978,600010
597980,598196
597980,599552
597980,597978
597980,600010
597980,597946
597980,642221
597980,642995
597980,642771
597980,642994
597980,642196
597980,598759
597980,597940
597981,299337
597981,598438
597981,599216
597981,599783
597981,1064642
597983,642187
597983,642542
597983,1065039
597983,599296
597983,599845
597983,644004
597983,599935
597985,642471
597985,599627
597986,641821
597986,641823
597986,299343
597986,299551
597986,642811
597986,599807
597986,643051
597990,598121
597990,598415
597990,642189
597990,598724
597990,598781
597990,642819
597990,598894
597990,599733
597990,600024
597987,597970
597987,598216
597987,598317
597987,594948
597987,598409
597987,598880
597987,600009
335849,334732
335849,335848
335850,389280
335852,20713
335852,106822
335852,595200
335852,21087
335852,20508
597992,641785
597992,299336
597992,598121
597992,598160
597992,598456
597992,598823
597992,642840
597992,642847
597992,598934
597992,642120
597992,599624
597992,643960
597993,597941
597993,597945
597993,598619
597996,1065712
597996,1065230
598000,599224
598000,643318
335857,515190
335860,473462
598001,642260
598001,643922
598003,598806
598004,598001
598004,598498
598004,599150
598004,599467
598004,643752
598006,594637
598006,598771
598006,597987
598006,594652
598006,598895
598006,600009
598006,641912
598006,594715
598006,598738
598009,598387
598009,598942
598009,599495
598009,643263
598010,299797
598010,598626
598010,642702
598010,643721
598010,598401
598010,643302
598010,643720
598012,642037
598012,598136
598012,598936
598012,599039
598012,300636
598012,599650
598013,594637
598013,598771
598013,594652
598013,595508
598013,673713
598013,598880
598016,642115
598016,299808
598016,598853
598016,300303
598016,599215
598016,644002
598017,598012
598017,642037
598017,299494
598017,598136
598017,598321
598017,598936
598017,599002
598017,300636
598017,599600
598017,643691
598017,301414
335877,594827
335877,642215
335877,643983
335877,674211
335877,674887
335877,514954
598020,598012
598020,642037
598020,598136
598020,300636
598022,597894
598022,599429
598022,599643
598022,598735
598024,643385
598024,598409
598024,598533
598024,643213
598024,595551
598026,598258
598026,642759
598027,598701
598027,599529
598027,599627
598027,599982
598029,643827
598030,673985
598030,1065461
598033,598851
335890,472417
335890,594827
598036,598839
598036,598794
335897,514954
598041,642500
598041,599825
598042,641977
598042,642625
598042,599825
335900,335084
598044,95813
598044,598767
598044,599445
598044,598681
598044,641873
598044,299427
598044,642686
598045,299274
598045,599372
598045,599576
598045,643832
598045,643051
598046,598682
598046,642666
598048,599587
335905,514954
335906,515681
598051,642017
598051,598318
598051,598360
598051,598462
598051,642440
598051,599014
598051,300570
598051,599858
598052,598850
598052,598046
598052,598447
598052,598476
598052,598706
598052,599186
598052,599442
598052,599540
598052,599669
598054,642066
598055,598349
598055,599669
335914,334948
598058,598060
598058,642032
598058,300133
598058,643355
598058,599523
598060,299976
598060,642573
598060,599523
598060,301002
598060,643829
598064,299726
598064,598398
598064,599617
598064,301216
598064,599903
598066,598070
598066,95292
598066,300022
598066,300985
598066,599464
598068,1064918
598068,599464
598069,545920
598069,598684
598069,300075
598069,644094
598070,641852
598070,641830
598070,641953
598070,642522
598070,300022
598070,300056
598070,598831
598070,599418
598070,643602
598070,643753
598070,600013
598074,642447
598074,598677
598074,299938
598074,598659
598074,599557
598074,599622
598074,643678
598074,599627
335933,335530
335933,335018
598076,599786
598076,643720
598076,594948
598076,673690
598077,641846
598077,300333
598077,599950
598078,599359
598078,598114
598078,642073
598078,598883
598078,1065411
598078,598258
598080,598435
598080,642667
598080,598967
598080,599523
598080,301178
598080,598497
598081,642836
598081,598913
335940,335084
598082,599663
598082,642097
598082,1064841
598082,546234
598083,387362
598083,1064642
598083,642159
598083,642632
598083,643049
598084,598947
598086,299492
598086,642099
598086,598837
598086,643107
598086,643834
598086,599833
598088,597938
598088,642302
598088,598390
598088,598492
598088,598682
598088,299970
598088,643014
598088,643530
598088,299274
598088,546470
598089,599194
598089,643181
598089,300557
598090,299501
598094,598710
598094,642190
598094,642710
335951,335530
335951,335018
335952,335018
335952,335951
598095,598462
598095,642939
598095,643505
598095,599664
598101,598107
598101,642260
598101,642473
598101,642466
598101,598970
598101,643749
598101,643838
598101,642264
598101,643922
598101,644024
598101,598755
598101,299888
598102,598104
598102,642954
598102,643201
598102,598564
598102,643385
598104,641996
598104,598140
598106,642017
598106,598498
598106,643106
335963,95801
335963,642592
335964,334496
335964,334971
598107,642260
598107,642468
598107,642466
598107,643001
598107,643922
335967,335966
335968,388498
335968,595962
335969,388498
335969,335456
598108,301002
598110,598837
598111,643370
598114,599879
598115,642099
598115,598787
598115,599004
598115,599454
598115,599624
598115,599849
598120,299360
598120,641976
598120,599519
598121,641882
598121,643001
598121,643593
598121,599733
598122,598851
598122,642836
598122,473138
335983,334537
598123,1064656
598123,598400
598123,300017
598123,599014
598123,642947
598123,643359
598123,599458
598123,301095
598123,599627
598123,301009
598123,599712
598123,599877
335985,334558
598124,597946
598124,299372
598124,598200
598124,599503
598124,643653
598125,598114
335989,335315
335989,336209
335989,335089
335990,595968
335990,334939
335991,20154
335991,595551
335991,21646
335992,335196
335992,472682
335992,514954
335994,595066
335994,334568
335994,334610
335994,335633
335994,335992
598140,642508
598140,599587
335999,334655
336001,335087
336001,20836
336001,335886
336003,473372
336003,335914
336003,473499
598143,598498
598143,299997
598143,642070
598143,599562
598143,643106
598143,643565
598143,642081
336005,20077
336005,20488
598145,641971
598145,642294
336007,335607
598154,642017
598154,598156
336011,472623
598147,599072
598147,598201
598147,597880
598147,299532
598147,642043
598147,642809
598147,598936
598147,642922
598147,300415
598147,643009
598147,598661
598147,599517
598147,301068
598147,598658
598147,642994
598147,598759
336013,600010
336013,472623
336013,473532
336014,515953
336015,335765
598151,598495
598151,599786
598151,598216
598151,642069
598151,599431
598151,600009
598151,599464
598151,642056
598151,599243
598151,643454
598151,643476
598153,599293
336019,334887
336019,335766
336019,335959
336019,596012
598164,598254
336020,595962
336021,335741
336024,335198
336025,473538
336025,473536
336025,334936
336029,334708
336031,335937
336031,335100
598168,642102
598168,642104
598168,643834
598169,598556
598169,95292
598169,642649
598169,598227
598169,1064611
336035,472858
336035,335857
598173,599537
598173,598798
336037,334420
598174,1064663
598174,643301
598175,599818
598175,598904
598175,674011
336041,335504
336041,334813
598177,598136
598177,642154
598177,642259
598177,598604
598177,598787
598177,599650
598177,643698
336043,335036
336043,335469
336044,473538
336044,594514
336044,595301
336044,595300
336047,334445
336048,542722
336048,472575
336048,362243
336048,361653
336048,542723
336051,472858
336051,336014
598188,598653
598188,642702
598188,643605
336053,472858
598190,597878
598190,299738
598190,598706
336057,472577
336057,334732
336057,335221
336057,336097
598195,472635
598195,597880
598195,600010
336061,472585
336061,335149
336061,335285
336061,473191
336061,335968
598206,642172
598206,598205
598206,1064713
598206,642307
598206,598375
598206,598618
598206,642694
598206,598853
598206,546338
598206,599034
336063,334833
336063,334575
336062,335914
336064,674879
336064,674450
336064,473014
336064,594593
336064,335782
336064,20150
336065,334964
336065,335966
336069,335563
598205,642172
598205,642694
598205,546338
598205,599034
336071,473457
336071,336056
598207,598933
336073,106834
598218,598987
336075,472787
336075,335136
598212,598655
598212,597939
598212,597951
598212,598215
598212,299694
598212,642303
598212,598680
598212,300017
598212,598763
598212,598791
598212,599551
598212,643517
598212,643522
598212,643821
598212,599627
336077,335195
598213,598212
598213,597951
598213,598763
598213,597939
598213,598680
598213,598215
598213,642862
598213,643821
598213,643517
598213,642583
598213,299694
598213,598791
598213,599551
598213,599627
598213,643003
598213,642647
598213,598513
598213,598741
336079,336216
598215,599144
598215,598763
598215,597939
598215,642583
598215,598922
598215,642862
598215,599551
598215,643517
598215,598355
598215,642846
598215,599287
336081,472377
598219,299553
336083,335234
336083,390473
336083,335668
336083,335998
598220,642480
598222,598143
598222,598941
598222,642352
336087,335968
336087,514954
336089,596020
336089,594633
336089,334568
336089,334610
336089,334833
336090,20077
336091,335858
336092,334660
336092,334879
336092,335809
336093,20090
598230,642923
336095,542945
336095,472771
336095,472377
336095,335136
336095,335741
336096,20454
336096,20719
336096,20974
336096,595723
336096,21341
336096,336062
336097,334948
336097,335735
336099,334503
336100,516131
336100,472858
336100,515508
598245,594605
598245,594783
598245,594924
598245,598670
598245,642663
598245,598672
598245,595875
598245,595977
336102,335149
336101,335607
336101,334548
336101,334631
336101,335561
336104,334493
336104,334844
336104,335106
336104,335858
336103,335451
336103,335503
336105,335365
336109,472635
598254,598682
598254,598164
598254,598801
336111,472450
336112,335084
336112,335728
336114,472491
336115,336096
336115,20719
336115,20454
336117,595621
336117,334868
336117,514954
336118,336051
336119,335503
336119,335599
598255,642025
598255,598302
598255,598927
598255,599807
598255,643051
336122,596036
598258,641944
598258,598259
598258,642099
598258,598263
598258,598621
598258,642906
598258,599905
336124,334505
336124,334493
336124,334844
336124,335025
336124,335106
336124,335220
598260,598259
598260,644006
598260,644007
336126,472682
336126,335992
336126,335994
336127,473494
336127,335782
336127,674879
336127,336064
336128,334719
336128,334812
336131,336235
336131,334868
336132,335683
336133,514954
336136,336233
336136,515190
336136,334493
336136,335220
336137,336031
336137,335937
336138,334896
336139,335607
336141,334939
336141,336024
336142,641937
336142,674162
336142,472840
336142,95657
336142,473624
336142,675069
336143,472355
336143,472834
598287,643201
598287,598809
336144,387717
336146,472771
336146,335762
336147,472377
598291,95245
598291,598215
598291,600010
598291,642405
336145,473158
336145,336091
336145,336145
336145,334631
336145,334767
336145,334522
336145,335860
336145,21612
336150,334936
336148,334571
336148,335150
336148,335683
336148,335858
336148,336091
336152,675057
336154,472555
336157,472857
336159,336075
336159,334985
336159,335136
336155,334513
336160,20107
